1227507,1207754,86830,461019,1224245,1129982,1227911,1227676,1755,857030,2231,1224981,752647,1204089,1213177,7158,1226079,1115251,505222,1111885,1203042,667236,6681,1221989,1203465,10188,1222107,269128,7179,1215038,462852,1214484,1065477,3225,1214867,465740,9185,272135,1329,1126967,10325,1202632,5762,994784,7556,941475,192485,6121,993911,1210522,1639,4258,5498,1004377,4992,290,315,8606,8112,5112,501962,1202163,10288,8691,1090969,8918,219008,6643,7208,43490,1218226,1137083,7166,1087903,7254,1210486,7107,8097,759016,1187212,8733,8028,4803,1215812,270456,4695,4281,1162526,198,3707,10075,6305,2744,686733,9056,6597,403745,1132110,1225998,7711
269128,97787,278685,1225103,68117,1213092,1228978,857030,1755,1115251,7158,1226073,1203042,667236,6681,505222,462852,1214484,7179,3225,1225998,1225440,465740,1214867,1329,9185,10188,272135,1218226,10325,994784,5762,1126967,7556,1066017,1639,6121,1215038,1215812,941475,192485,290,1065477,5498,1213959,993911,8112,4992,501962,1210522,1004377,10288,1137083,6643,8606,315,5112,7208,4258,8691,1202163,8918,686733,1210486,8028,1090969,219008,1227885,8733,7166,7254,7287,2744,1087903,8097,4281,43490,3707,1202632,7107,1187212,270456,1162526,198,4803,278585,759016,1227587,1071813,5961,175722,6305,5444,7711,6897,4695,6597,9056,2350,6320
269128,97787,1225103,278685,1213092,68117,857030,1228978,1115251,1755,6681,1225998,7158,1203042,667236,1214484,462852,505222,3225,7179,1226073,1225440,465740,9185,290,1329,272135,10325,1202632,1126967,994784,5762,1214867,759016,5961,6121,7556,10188,1137083,192485,941475,1639,10288,8112,501962,1218226,6643,278585,4992,8691,1227885,5112,315,5498,1065477,8606,1004377,686733,1066017,1202163,1210522,4258,7287,7208,7166,1215812,3707,993911,2744,1087903,8733,8028,1090969,7254,7107,198,1071813,8918,1162526,2350,6305,8097,1213959,1227587,43490,1210486,5444,6597,208834,9056,7711,4803,219008,804259,4281,270456,158,1058114,6472,956130
1173612,981059,1229706,1231442,1152882,269128,1226055,1231432,97787,1228395,278685,857030,68117,1225103,1213092,1115251,1225998,6681,1203042,1755,1214484,7158,667236,462852,1228978,1225440,3225,7179,290,5961,1231443,272135,505222,9185,10325,1329,465740,1126967,5762,994784,1137083,1227885,6121,759016,501962,8691,6643,1066017,192485,1214867,1639,315,8606,4992,7287,941475,8112,1202163,5112,1213959,7166,7556,10288,1071813,1004377,1202632,1227587,686733,5498,1226073,993911,1065477,10188,7107,2350,7208,1210522,4258,6305,8733,2744,7254,1227917,6597,1087903,1090969,8097,43490,1229808,198,8028,5444,1227500,4803,3707,278585,1162526,7711,1065766,208834
1222439,857030,269128,1115251,1225998,6681,667236,1203042,462852,7158,1755,3225,9185,5961,7179,290,10325,1329,272135,465740,5762,994784,6121,1126967,505222,1137083,192485,759016,6643,8691,1639,501962,4992,8112,1071813,7287,315,941475,5112,8606,7556,7166,1004377,1214867,686733,4258,10288,8733,993911,5498,7107,6597,1210522,1065477,1215812,1149646,6305,2350,1210486,43490,7711,1087903,198,7254,5444,3707,7208,4803,2744,1226632,8097,1058114,8028,170886,1179552,1213092,1126681,9056,1090969,1229706,1231442,804259,270456,1231443,2922,208834,8014,10188,1129340,1065766,6472,7628,1225103,43387,7180,158,141175,10625,477948,1187212
857030,1226073,269128,1115251,6681,667236,1225998,1203042,462852,7158,1755,3225,5961,7179,9185,10325,465740,272135,1126967,5762,1329,6121,1202632,505222,290,192485,6643,1639,1215812,1233791,1137083,4992,8606,1235312,1071813,8691,759016,315,941475,8112,1004377,501962,7556,5112,7287,10288,4258,1179552,8733,5444,7166,5498,7107,1065477,1126681,993911,7254,43490,6597,1210522,6305,3707,2744,1087903,198,2350,7208,1226632,270456,7711,1214867,1210486,477948,804259,4803,1090969,8028,8097,1187212,1149646,2922,9056,43387,10618,158,7628,141175,1129340,10188,876,6472,170886,7420,208834,9955,7180,10075,8099,3589,1128065
7158,857030,1236358,1212030,1230120,269128,1115251,6681,667236,462852,1225998,1203042,1755,3225,5961,10325,1235312,7179,465740,1126967,9185,272135,1329,5762,6121,1233791,505222,290,192485,1215812,6643,4992,7556,8606,1071813,1639,501962,941475,8112,315,759016,1137083,8691,1004377,1213004,1236355,5444,8733,7287,5112,4258,5498,7254,10288,43490,7107,1202632,1210486,7166,1065477,1210522,6597,270456,6305,7208,993911,198,2350,1226632,2744,1087903,7711,1149646,1214867,3707,477948,4803,8097,9056,8028,956130,1126681,6472,1090969,158,208834,804259,141175,1482,2922,876,7628,8014,7180,179296,3589,10618,170886,7420,1128065
1203042,857030,7158,269128,1115251,6681,667236,1755,462852,3225,1225998,465740,10325,5961,1329,7179,272135,5762,9185,192485,6121,1126967,1639,7556,1071813,4992,6643,941475,505222,1004377,8606,290,8691,315,8112,1137083,8733,501962,759016,270456,7254,5498,5112,43490,4258,7287,7107,1215812,5444,10288,993911,198,1210522,6597,7166,7208,8028,1126681,1210486,1087903,6305,3707,8097,2350,2744,7711,9056,1065477,3589,208834,1203668,6472,4803,1806,477948,158,10075,1090969,956130,1214867,1482,1233791,7180,141175,3476,2922,1188588,5560,10168,8014,1128065,179296,8099,2573,1144418,1202632,4695,9765,10618,7741
1203042,857030,7158,1115251,269128,6681,667236,1755,462852,84853,10325,3225,465740,1225998,1329,5961,1126967,272135,5762,7179,192485,9185,6121,1639,7556,1215812,1126681,1004377,6643,4992,8606,941475,1239977,1071813,501962,505222,993911,290,315,8112,8691,5498,4258,1239057,43490,7287,5444,5112,1137083,8733,759016,1210486,1149646,1205055,270456,7254,1087903,7208,6597,1183564,1090969,7107,1217280,7166,1224708,3707,956130,1210522,10288,6305,198,10075,7711,8028,2350,2744,9765,4803,477948,158,3589,1482,8097,208834,5560,1203668,9955,7180,8099,6472,1162526,3476,1214867,1202068,9056,267874,10618,1065477,1144418,4123
1241652,857030,1203042,1230542,1227500,476824,196858,7158,1115251,269128,1237377,1225595,6681,1755,667236,756472,462852,3225,10325,465740,5762,9185,1126967,7179,272135,1329,84853,1225998,1202632,1239977,192485,1215812,5961,1126681,1205055,7287,7254,6121,290,1004377,1639,6643,4992,941475,993911,8606,7556,315,8691,501962,1137083,8112,5498,759016,1224708,4258,1065477,5112,1239057,1210486,505222,8733,43490,1217280,267874,1197052,1087903,6597,1243068,3707,5444,1071813,1240460,1210522,1241559,270456,7166,1240701,7208,1090969,2350,7107,10288,9765,1187212,1149646,8028,38784,7711,279246,6305,1203668,968685,4803,9955,10075,3589,198,2744,1162526
462852,857030,1203042,269128,7158,1115251,6681,1755,9185,667236,3225,5762,465740,10325,1329,7179,272135,192485,1243068,290,1225998,7287,7254,6121,1004377,315,1639,8606,941475,6643,84853,1126967,5961,1197052,4992,1126681,43490,1137083,759016,8112,501962,8691,7556,6597,5112,8733,5498,267874,1087903,505222,1241559,993911,1240460,1210522,1239890,1215176,7208,7711,4258,2350,1215812,1224708,1239057,1149646,3707,1090969,5444,10288,270456,7107,10075,4803,6305,1071813,8028,198,1203668,1162526,7166,38784,477948,5560,1129340,2922,118277,9955,2744,5052,9056,9765,1217280,6472,3589,1226374,179296,941483,158,4695,1183564,1202632
857030,462852,269128,6681,1203042,1115251,1755,7158,667236,9185,5762,10325,465740,3225,1329,272135,7179,192485,1004377,1243068,6121,290,941475,8606,6643,1639,1225998,7287,1197052,1126967,4992,315,8112,43490,7556,1215812,1239890,501962,8733,1137083,759016,1183126,5112,8691,6597,4258,5498,5961,1087903,1240460,7254,1210486,1217280,7208,505222,5444,270456,1090969,1224708,3707,10288,7711,2350,1210522,1239057,7166,1241559,267874,1215176,5560,198,8028,1149646,6305,993911,9765,10075,38784,1203668,84853,7107,2922,4695,477948,179296,9955,1129340,4803,2744,118277,956130,1162526,78526,158,941483,6472,1126681,10618,3589,9056
857030,462852,1115251,269128,1245876,6681,1755,7158,1203042,667236,10325,465740,272135,5762,3225,1191044,9185,1329,1126967,7179,192485,1004377,1215812,8606,941475,6121,1217280,1244708,4258,43490,1639,6643,1225998,1197052,7287,4992,8112,1210486,1241559,1239890,315,6305,8733,290,7556,4461,6597,8691,501962,1224708,1087903,7208,993911,1137083,5498,5112,1240460,1088812,270456,759016,198,5961,1183564,505222,1090969,3707,5444,1203668,1210522,1244343,2350,1239057,7107,1149646,10288,1187212,267874,7711,7166,10075,956130,5560,1234737,10618,477948,8028,9765,1129340,179296,4695,5527,7649,3476,6472,78526,1204217,7180,2744,158,3589
857030,462852,269128,1115251,1755,6681,7158,667236,10325,1245876,3225,1203042,272135,5762,1329,9185,7179,1191044,192485,465740,1004377,1126967,6305,8606,941475,2456,6643,43490,478553,1639,4992,6121,1197052,4258,1202632,7287,8112,1225998,7556,1215812,1217280,1244708,315,6597,8691,1239890,8733,1088812,4461,1241559,5498,290,501962,1210486,7208,1204217,1087903,1004232,5444,1240460,1090969,270456,198,1203668,1137083,993911,505222,5112,7649,179296,759016,1224708,5961,7107,2350,1244343,7166,1149646,10288,1210522,3707,5527,1239057,8028,267874,1183564,7711,1187212,10075,5560,158,1129340,2744,78526,956130,1244780,1234737,3047,1237444,9056
857030,1247840,462852,1115251,269128,1755,6681,667236,10325,7158,1191044,272135,1229097,2456,3225,5762,478553,1203042,1329,1126967,6305,1004232,7179,9185,192485,941475,1217280,8606,465740,1004377,1245876,1215812,1241559,1088812,6643,1639,1244708,43490,6121,4992,1204217,4258,1197052,7556,1210486,1239890,8691,315,1225998,7208,290,6597,8733,501962,1090969,1087903,5498,8112,486026,1224708,7287,1240460,993911,1234737,1183564,5444,198,179296,1237444,1137083,1244343,4461,1210522,1203668,1149646,7107,1202632,270456,759016,7649,694382,5527,505222,1247111,5112,2350,956130,1187212,5961,7166,10288,3707,6472,6041,5733,7711,1244780,477948,5560,2744
