72
35934,3.068852157954864
35936,3.095147300782256
35940,2.202398559470038,2.813995100748194
35951,2.885642342182392
35964,2.8160821948945913
35974
35981,3.117365913680528
36003,2.7596631205088684
36032,3.118791932552379
36033,1.806745196650852
36049,2.970526365225898,2.9280850778637526,3.0765324572730903
36092
36095,3.0512398728224865,2.5983303866527754
36102,3.1335023474557513
36117,3.0847624574737,3.044479186445735,3.0941932387751083,3.107823542831645
36119,3.1139875066505844
36130,3.1305523676714113,2.837443222286688
36148
36152
36169,2.0906364034560427
36175,1.8052262444447211
36178
36192
36207
36227
36244
36263,3.1304641722664615
36290
36292
36294
36316
36333
36334
36335
36351
36352
36383
36400,3.127430437460978
36418
36449
36481,3.125105905231207
36496
36517
36523,3.118351995986727
36536
36579
36598,3.0609169754550023,3.0517958387129847
36599
36602
36608
36622,2.5182970066193526
36649
36663
36698
36703,2.6832551974473935
36708,3.127526547410465
36725,3.0095551664298967,3.0186466653446855
36744
36749,3.1273749634504644
36766
36768
36793
36799,3.042247385940562,3.1136874877953384
36812
36822
36829,3.1027293793603503
36841,2.669564644477188
36847
36868,3.132246927221202
36870,3.069171109858626
36874
36881
36892
36902
36911
36940
36951,3.1270058631137307
36964
36968
36980
36987
36993
36997,3.1332969986560757
37000,3.08188945254853
37002,2.7644324997064778
37005,2.8684268988867423
37011,2.553980698664162
37017,3.074693139951257
37022,3.122656781751287
37023
37034
37046
37049
37055,3.0683039002510744
37103,3.067409680444077,2.85566417344346,3.0205389011536825
37117,3.128497718609281
37134,2.9243937544334613
37147
37154
37161
37167,2.3099521223622412
37169,2.702668007190307
37190
37198
37203,3.111747077447334,2.9265126557525996
37221
37225
37232,3.1233287019064453
37234,2.9780044240202628
37238,3.118279617977909,3.1147548450727935,3.0583235117506553,2.850121359573841,3.0983329256285863
37239
37258
37271
37279
37284
37297
37303,2.9789016741845122
37315,2.7085553317934754,3.03596602045303,3.0395403375838095,3.02619251565172
37335
37336
37337
37358
37369
37374
37380,3.044563425770385
37401,3.104143074455505
37408
37434
37437
37444,3.1192114629230066
37495,2.557602618468189,2.0717406584415023
37498
37506,3.1333959781700957,3.1216933052688542
37509,2.93233586559331
37512
37518
37534
37538
37542
37544,3.1080874271419843
37600
37647
37651
37672
37674,3.0364480946429393,2.903496635753498,2.757059892223764
37684,3.1270707954092263,3.0728080143136727,3.0954676395259773,3.1296483624408196
37714
37728,2.855327703355908,2.958867715945571
37749
37805
37807
37829,3.133009015305771
37844
37857
37864
37865,3.1108592739810144,3.0988615017269248,3.1248899413922926
37868
37893
37896
37903
37908
37931,3.133520584766269
37951
38000
38004
38016
38038
38039
38047
38051
38052
38097,3.1229655579374227
38109
38112
38118
38121
38139
38146
38164
38172
38176,3.1270271773413363
38207
38223,3.070805290504827
38229,3.069702512029495
38248
38249
38250
38274,2.9994260329934166
38287
38318
38324,3.1273749634504644
38365
38376
38381
38400,3.132309810594376
38407,2.820813286974567
38423
38434,3.1290260939442076
38439
38443
38449
38465,2.933374714292154
38485
38486
38489
38495
38546
38562
38572,3.047048829476622
38591
38592
38599
38624
38662
38667
38675,2.3882727077398416
38676,3.1223456212770264,3.1282000633528266
38678
38679,3.1174405064400617
38691
38693
38703
38730
38744,2.9816647544670003
38745
38746
38761
38768
38769
38789
38800
38806,2.825772884566303
38808
38810
38815,2.7782858495795835
38819
38829
38834
38873
38885
38890
38908
38912
38941
38956
38959,3.1120410221949015
38978
39026
39044,3.092360623610594,3.126887124589048
39100
39118,2.6834253802005397
39119,3.0940236999880737,3.102615593051567,3.1168873686666214,3.1270298899540085,2.9150982366713922
39144
39177
39188
39196
39199,3.050049442246718
39223
39226
39231,2.8742575738827867,3.054091385891221,3.062819448044011
39233
39240
39243
39263
39273,3.1273649401612493
39280
39313
39320,3.1171600960319417,3.0429930867672055
39336
39345
39357
39358
39373,3.0722878040748416
39380
39388
39405,3.12964218276458
39406
39412
39428
39434
39452
39456
39466
39473
39488,3.1128132681874785
39499,2.8222358817382656,2.8972995255626675
39511
39514
39528
39529
39538,3.127068130906672
39540,3.0225187408230827
39542
39557
39589
39596,3.1333622473755702
39608
39622,3.041928379938326
39634
39639
39678,2.97522558952576
39683
39688
39692
39697
39711
39721,3.1282000633528266
39730
39731
39739
39766,3.1072137253939234,3.0492259172539584
39821
39822,3.0319483999698127
39823
39842,3.1127484997358232
39850
39852
39868
39874,2.8202262444510144,3.106671054626558,3.0113769202852048,2.8722113976252857
39876
39879
39907,3.1322030512148027
39916,3.0771754884316556,3.105577157726428
39923,3.0027600830547425
39926
39942
39968,2.91279384149236
39969,2.1228264095499125
39998,3.106772240385383
40001,3.04422566356278,3.053937157098027
40005,3.123587247111352,3.075349605713405
40008
40015
40017
40020
40022,3.090362010109601,3.1129998352809745
40025
40092,3.12478662315527
40093
40095,2.8451398922303177
40134
40135,3.1081754562419146
40136
40138
40167
40173
40197
40199
40243
40244,3.0027817177812444
40278
40283
40295
40299
40307
40316,3.1283770510222064
40318,2.757317530620363
40320
40321,3.0914371209034863
40335
40351
40365
40367
40374
40381
40382
40393
40423,3.1289346510925453
40427
40430
40456
40470
40481
40483
40488,3.115509148057243,3.0895591276363095
40522
40524,3.133495531837737
40547
40552,2.972530702462015
40554
40560,3.132068916051471
40587
40623
40653
40655
40667
40674
40678
40691
40707
40708
40712,3.1124712428066585
40717
40720
40724,2.79529746354749
40729,3.0090927348460372
40730
40732,2.994905284672351,2.716120287047549
40737,3.1335217131662985
40748
40754
40764
40780
40792,3.0566485390393248
40794
40795,3.067611722487852
40800
40812
40816
40825
40855
40867
40897
40901,2.9369017854600483
40903
40906
40925,3.127773034395
40948
40964
40969
40978
41007
41019,3.1028045940864493,3.0318755559759287,2.9070618565880553
41094
41099,3.0726149186929153
41120
41130
41153
41165,3.019128888947953
41188,2.8760494979736535,3.118750010998008
41193,3.109882653725854,3.0979817970031167
41201
41216
41217
41231
41237
41239
41242,3.0999596657790507
41249
41263
41271
41276,2.863787859651599
41277
41284,2.770853820719231
41290
41295,3.10132827204742,2.5505762458560604
41300,3.1284350119565585
41301
41303
41321
41332
41370
41372
41375,3.030556801014468
41385
41391
41393
41400
41418,3.132416668342228,3.1125568459023487,3.132246927221202
41423,2.8901203546665384
41433
41452
41472
41479
41492
41505
41508,3.0873241600238925
41509
41510
41521,3.117302139750751
41529
41533
41542
41545,2.70351319161824,3.053945989288349,3.1302048514302783
41546
41548
41551
41561
41578
41589
41593
41595
41603
41606
41617
41627
41630
41638
41641
41667
41670
41695
41716
41719
41720
41724,2.8899499290001605
41732,3.0685697647716443
41765
41776
41790
41809
41835
41838
41839
41846,3.1233428027947414,3.0242295835969526
41851
41852
41859
41868
41872,3.1050670345654727
41873
41878
41889,3.1187613195516204,3.0656874697606966
41906,3.133534980088885
41926
41935
41952
41956
41963
41979,3.126958855454881,2.944053477483539
41993
42000,3.0397579173008444,2.9511520335206396
42002,3.084026437879304
42003
42010
42016,2.468044297930324
42018
42027
42099
42101
42115,3.1183987671043196
42125
42130
42131,3.1331669094012184
42141
42149
42151
42166
42191
42192
42193
42196
42219
42221
42227
42229
42245
42263
42273,3.0858686175450463
42285
42290
42305,3.1141214093157945,3.1001347202651797
42310,3.027615328724731
42328,3.130303578217097
42341
42352
42375,3.12759279287331
42377
42381
42385
42397,3.1274787279766834
42402
42414
42441
42458
42485
42490
42494
42495
42509
42513
42519
42529
42572,2.998609952550719,2.976757652450951
42578
42579
42581
42589
42619
42632
42643,3.021158792500735
42651
42656
42662
42663
42689
42704
42708
42713
42721
42732
42741
42745
42753
42761,3.108089849580992
42764
42771
42781,3.1132932851621216
42806
42807
42808
42809
42834
42837
42839
42847
42849
42850
42870
42959
42968
42981
43007
43022
43025
43103,3.050327529522727
43129
43137
43154
43155
43160
43171
43195
43198,3.1333282378188883,3.1132308693273654,3.095411993811579
43202
43205
43207
43214
43220,3.0077093872315297
43241
43249
43269
43289
43299
43301,3.1240189306342403
43311
43312,3.1294471036760267
43341
43349
43360
43363
43377
43379
43387,3.0899123565352333
43388
43390
43413
43420
43435
43446
43461,3.052313258420712
43468
43513
43519
43524
43525
43528
43534
43556
43585
43596
43602,3.127100238177755
43605
43612
43616
43619,3.121791320413816,3.106813551011132
43620
43640
43643
43646
43648
43649
43666
43688,3.1285724641636166
43692
43695
43702
43709
43713
43766
43775
43778
43794
43803
43807
43831
43836
43843
43852
43853
43859
43863
43893,3.094213770724854,3.126667649866134
43903
43914
43918
43920
43935,3.0642261734776897
43949
43965
43977
43979
43982
43989
43993
44009
44017
44022
44055
44072
44094,3.1310664673913404
74453
75334
75778
77391
77811
78334
80710
80799
81747
82253
82633
84151
84199,3.066015076368304,3.048743146369212,3.0955093759372008
84753
85289
85365
85568
87461
87939
88285
88807
89307
90634
90757
92346
92689
92740
93602,3.1224075968781184
93628
93931,3.133009015305771
94635
94829
94847
95739
97682,3.128987834095274
97683
97696
97749
98606
98679
99262
99471,3.1207562641008284
99674
100171
100240
100301
100610
100661
100727
100811
101204,3.1336157764993873,3.1134902116055274
101307
101532
101702,3.1281985704062754
101814
101887
102204
102592
102795
102836
103145
103152
103308,3.103690160077762
103433,3.091194290837362
103553
103645
103675
103784
104124
104171
104177
104304,3.0579797163444766,2.995783992424995
104493
104498
104602
104770
104841
104875
105273
105364
105387
105470
106156,3.132624103840161
106601
106773
106841,3.1220693970264177,3.1334778835532817
107134
107172
107270
107332
107511
107531
107595
107628
107630
108141
108227
108340,3.1273072632270194,3.126130356565238,3.1096405057437706
108458
108474
108742
108801
108825
109122,3.125598461577703
109130
109283
109627
109670
109779
109794
109821
110124
110127
110173
110183
110267,3.1271699100234
110321
110329,3.0995834985364286,3.085316972689864
110430
110491
110497,3.126741532392961
110569
110598
110622
111173
111185
111496
111539
111594
111619
111809
111826
112121
112139
112157,3.133083220149202
112417
112486
112505
113171
113330
113348
113393
113466
113780
113826
114134
114181,3.131691744372106,2.9767949594351846
114226,3.1289161381286195
114394
114447
114567
114569
114580
114622
115242
115297,3.128795257092527
115298
115301
115421
115481,3.1044221192528303,3.10368335358988
115666,3.1270298899540085
115673
115719
115776
116112
116128
116195
116286,3.0972781005057883,3.1099191160490283,3.1173088457278606,3.0919651093858938,3.112112759921649
116559
116660
116693
116712
116728
116804
117209,3.1215938201039846
117215
117224,2.914517359475395
117270,2.746273160082127
117373
117415,3.0573113074905653
117507,2.992262822462049
117545
117568,3.123141234606124
117585
117807
117814
118181
118194
118225,3.122313630048649
118276
118463
118531
118594,3.1029372340256436
118725
118735
119332
119359
119372
119473
119474
119584
119589
119632
119641
119658
119697
119713
119789
120165
120216
120227
120384,2.8282243503252147
120412
120441
120448
120509
120567
120583
120608,2.9231699246690797,3.130229180266757
120633
120694
120744
120752
120777
120814
120836
121130
121174
121215
121234
121273
121327
121483
121503
121512
121573
121665
122152
122220
122223
122266
122285
122338,3.126667649866134
122414
122440
122581
122585,3.115954905003352
122589
122627,3.128757623756551,3.1327520436832144,3.134068681634163
122632
122715
122744
122840,3.1212080819246575
123144
123156
123178
123199
123212
123255
123299
123301
123438
123646
123680
123692
123699
123767
124111
128334
128476
129413
131257
131377
133446
136421
137432
139374
139543
140425
141529
142415
143263
143375
144237
144418
144475
144512
145537
146607
146611
147241
147403
147452
147570
147613
149160
150167,3.1169647011485613
150304
150482
151208
151518
152175
152405
152455
152622
153228
153283
153511
154251
155202
155212
156182,2.989351399140326,3.068734170676162
156294
156617
157213
157510
158162
158357
158519
159189
159295
159400
159494
159519
160289
160297
160404
160418
160624
161451
161464
161610
162472
162528
162580
163500
165372
165468
166243
166511,3.134766741526717
167582
168369
169395
171296,3.118888001872055
172259
172559
173294
173325
174241,3.1337495565402733
174444
174557
174594
175158
175545
176162
176493
176551
177247
177673
178207
178246
178259,3.1286887408598982
179225
179227
179262
179291
179350
179459
179490
179499
179549
179585
179612
180182
180263
180298
180303
180608
181408
182164
182177
182246
182249
182330,3.133259368481266
182459
182478
182502,3.0931627979346406
182575
183202
183271
183297
183321
183417
183486
184232,3.0959744517582797
184415
184561
185285
186176
186317
186516
186581
186632
187234
187248
187257
187408
187479
187626
188171
188416
188417
188459
189226
189230
189249
189427
189455
189511
189611
190267
190411
190426
190603
190611
190662
191439
191526
191553
191602
191675
192536
192633
193182
193197
193259
193271
193284
193330
193369
193377
193419
193591
194204
194240
194348
194375
194390
194413
194414
194432
194628
195189
195203
195258
195341
195352
195449
195450
195549
195583
195586
195617
195647
196226
196298
196431,3.1291447351252573,3.1319773430564113
196569
196596
196611
196639
196681
197204
197328
197362
197448
197479
197490
197610
198178
198248
198320
198358
198397
198421
198448
198452
198575
198641
199161
199323
199341
199385
199549
199553
200169
200174
200294
200417
200484
201246
201383
201446
201592
202164
202254
202284
202397
202514
202516
202553
202594
203164
203177
203323
203410
203481
203512
203528
203530
203597
203610,3.133810591696504
203628
203682
204164
204196
204235
204241
204274
204311
204433
204521
204633
204641,3.1282353212178213,3.092014832159239
204671
205158
205210,3.13211405157086
205266
205272
205279
205314
205328
205358
205369
205414,3.1331181280373
205547
205566
205604
205619
206204
206236
206303
206383
206478
206568
206636
207201
208162
208214
208220
208233
208360
208403
208454
208501
208529
208543
208557
208588
209164
209170
209227
209253
209296
209397
209442
210205
210269,3.0940561439241767
210483,3.132664141475533
210522
210526
210658
210716
211213
211245
211309
211334
211419
211430
211530
211533
211611
212229
212271
212295
212475
212476
212527
212528
212536
212543
212593
212605
213195
213337
213400
213424
213454
213477
213621
213631
213637
214180
214255
214293
214343
214449
214450
214495
214546
214562
214623,3.1346722659841433,3.132376128969552,3.1325429415968813
215165
215194
215207
215290
215298
215304
215384
215437
215614
216197
216208
216377
216383
216401
216422
216433
216457
216471
216524
216613
216655
216670
217221
217252
217328
217331,3.1207837813223396,3.115907998787506,3.129100556121527
217351
217481
217485
217592
217598,3.13431995837291
217677
217682
217699
218162
218186
218189
218261
218356
218359
218538
218655
218666
218683
218706
218710
219254
219343
219352
219358,3.1240509049563236
219526
219575
219586
219607
219655
219725
220213
220288
220297
220345
220352
220353
220544,3.1322903950875745
220548
220635
220651
221180
221297
221312
221334
221349
221382
221521
221591
221613
222207
222269
222297
222428
222482
222616
222656
222726
222747
222762
223186
223257
223290
223453,3.1321997387963143
223492
223510
223561,3.132669276578252
223581
223826
232541
235311
250421
255563
259511,3.1284109189905576
268253
268619
270266
270708
277341
279375
290274
295431
297276
298571
305353
307346
311451
314387,3.126741532392961
317531
320464
321523
324493
324629
328274
330721,3.1299933250020926,3.120216574257699
331653
332443
333537
335472
335532
335581
336606
340363
340613
341556,3.1283237426330066
342283
342527
343323
344293
346453
346482
347451
348410
349621
351388
351845
355298
355318
357674
357776
360616
360687
360757
361823
362321
363761
367689
368556
371255
372361
372797
374487
375464
379420
379790
380551
382872,3.1282595836195006
384440
385518
386294
388890
388902
390911
391368
391535
392863
393700,3.133429433615803
395574
395858
398648
399559
400675
400768
401814
402263
403341
403402
403678
405258
406503,3.119321621478716
407295
407371
409500
409878
410949
411281
411819
413428
414273
414866
415265
415399
416422
417394
417735
418661,3.1341719432280115
419938
420275
420875
421279
421296
421882
422399
422562
422570
424719
425724
425886,3.021837015935809
426298
426661
427531
428344
430595
431640
431747
432556
432583
433728
433885,2.80569154293575
434363
434368
435389
436310
436319
436336,3.1330820666608408
436592
436595
436810
437277
437858
438473
439512
439890
440552
440788
441258
441583
441699
441822
441823
441854
442651
442695,2.9178676945229296
442889
443437
443838,3.1082641058111102
443922
444576
444585
444703
444845
448513
449378
449630
449905,3.1133355208233047
450418
450840
452360
452467
452595
453400
453713
453769
454935
455276
455535
455537
455551
456257
456884
456895
457365
457726
458526
458718
458751
459340
459481
459542
459590
459690
459904
460370
460603
460760
461537
462635
462713,3.1289346510925453
462749,3.1321897875039393
462864
463537
463608
463619
464544
465488
465618,2.512355292082357,2.8062771516737404
465628
465726,3.126880864427827
465733
465906
466298
466327,2.8772518476593687
466817
467438
467448
467651
467661,3.129040572075426
467726
467797,3.028125557025802,3.0746521312143065
468261
468555,3.1290057004605094,3.131592736921877
468623
468706
468816
468903
469380
469496
469500,3.132068916051471
469539
469651
469672,3.1111118988579447
469682
469945
470277
470897,2.9060698915114784,3.053057860281242
471388
471457
471590
472037
472042
472044
472305
472417
472452
472465
472516
472578
472638,3.131592736921877
473352
473564
473891
473931
473939
473991
474036
474468
474777
474806
474838
474839
475047
475312
475408
475409
475411
475467
475500
475531
475686
475726
475739
475884
476016
476330
476336
476616
476742
476975
476986
477029
477144
477147
477284
477646,3.1295928455830353
477698
477770,2.7457832302273424,3.058788171595128,2.544252101718562
477966
478044
478069,3.127316005710481
478179,3.125782706232055
478409
478607
478626
478652
478667
478881
478882
479399
479444
479447
479519
479801,3.1336313156016153
479808
479826
480231
480309,3.1333701743649236
480314
480378
480379
480491
480586
480610
480720,3.132000345839744
480799,3.1282245209247295
480803
481142
481180
481239
481537
481821
481877
481887,3.1223624769903884
482019
482058,2.96700546201623
482204
482240
482315
482327
482337
482530
482607
482708
482944
482950
482951,3.129593811952164
482983
482984
483092
483265
483423
483605
483633
483654
483959
484263
484267
484269
484270
484271
484462,3.1174405064400617
484670
484675,3.1280182708795543
484677
484679
485247
485588
485589,3.1254277087264892
485591
485592,3.0891733887874437
485593
485594
485596
485597,2.478972046998022
485640
486260
486335
486337
486401
486427
486440
486470
486647
486659
486660
486661
486664
486673
486674
486850
486944
487032
487177
487183
487186
487191
487200
487201
487205
487289
487422
487485
488079
488452
488824
488827
488908
489240
489274
489327
489334
489696
489711
489790
489791
490037,3.1117435291691975
490099,2.887551323053139
490107
490108
490731
490733
490757,3.1045462332986062
490910
491341
491505
491522
491528
491747
491829
491846
491885
492197,3.1316424869280852
492310
492562
492655,3.1177559921799656
492854
493087
493255
493612
493694
493806
493814
494017,3.13233346048237
494107
494312
494565,3.1312731434231216
494735,3.1338633100841045
495036,3.133551706814245
495241
495264
495317
495318
495475
495476
495646
495962
496062
496484,3.110349086512897
496486
496506
496518
496591,3.1328970562082783
496769
496954
497004
497017
497041
497082
497257
497319
497345
497359
497403
497479
497480
497562
497867
498072
498106
498646
499432,3.123575488537897
499609,3.1322903950875745
499884
500281
500476
500571,3.0654689909569814
500599
501032
501697
502662
503046
503136
503316
503515
503546
503819
504027,3.05217319657173
504107
504391,3.1289346510925453
505646
505718
505761
505941
506183
506237
506714
506876
507423
508450
508623
508795
508822
509025
509072
509200
509302
509392
509623
509852
510082
510273
510338
510423
510511
510529,3.128549421887257
510825,3.113912617576796
510879
511023
511121
511180
511199
511474
511814
511872
512036
512113
512146
512318
512358
512555
512902
513219
513332
513433,3.1204707421861286,3.1185174343425874,3.1191976361921805
513456
513539
513587
513652
513831,3.1187427202882354
513971
513999
514008
514112,3.1277040623739585,3.11793102796228,3.115507669288684,3.1126748092010557
514126
514181
514261
514615
514677
514827
515203
515440
516140,3.0069215225045554
516629
516643
517668
517717
518180
518245
518267
518534
518535
518637
518650
518657
518749
518783
518958
519285
519286
519465
519516
519948
520724
520785
520951
520983
520990
521005
521336
521535
521858
523365
523473
523521
523697
525845
525974
526122
526149
526177
526273
526432
526434
526522
527245
527474,3.132703823227874
527710
527711
528496
528518
528523,3.1248702927712086
528572
528626
528828
528832,3.1010134081251866,3.035027558710283
528840
528887
529025
529041
529053
529202
529285
530211
530367
531026
531029
531213
531289
531358
531419
531976
532272
532379
532459
532507
532574
532760
532839
533219,3.081996530964669,3.0436957190001355
533285
533301
533343,3.128055168889044
533370
533372
533616
533731
533952
533993
534056
534058
534104
534317
534772
534828,3.087177630379358
534854,3.1165953612826844
535908
536300
536368
536557
536575
536689
536691
536763
536955
537178
537427
537480
537534
537871
537910
538054
538147,3.1216332690728454
538231
538693
538721
538722
538949
539116
539152
539209
539253
539446
539462,3.132624103840161
539672
539812
540060
540908
540950
541377
541397
541745
541804
541956
542100
542182
542457
543154
543241,3.1091924204426604
543481
543491
543590,3.1330820666608408
543733
543765
543797
543989
543992
544023
544103
544885
544968,3.0780445091653417
545106
545220
545304
545685
545858
545945,3.1303937260615884
545947
546014
546015
546142
546157
546158
546159
546160
546161
546162
546479
546847
547145
547191
547284
547359
547368
547399
547466,3.129733663781627
547467
547484
547566
547678
547866
547889
547924,3.116998748746381
547927
547930
547966
547972
547982
548151,3.048969385179466
548152
548247
548261
548268
548276,3.133216222831698
548289
548488
548941,3.133478273214102
548963
548985,3.1231009358574218
549019
549028
549040
549278,3.13313250145301
549468
549993,3.0538628506789083
550049
550083,3.1118925944354117
550130
550152
550294,3.1336245682580874
550444
550623
550879
550880
550931
551567
552230
552392
552554
552605
552627
552702
552717
552805
552809
552834
553006
553333
553339,3.1330820666608408,3.131883991986442
553351
553608
553730
553737
553878
554056
554093
554396
554456
554492
554564
554574
554830
554930
555091
555165
555233
555306,3.1317405165329473
555486
555878
555948
556003
556329
557103,3.114905636450891
557300
557533
557683
558118
558320
559212
559666
559802
559814
559954
559960
559963
560035
560223
560486
560901
561510
561553
562246
562507
562510
562520
562864
562879
563001,3.1084382201800587
563260
563888
564184
564615
564745
564768
564799
565147,2.8320139758724254
565324
565394
565416
565584
565596
565710
565802
565839
565860
565959
565978,3.107457358734591
565993,3.126814687066369
566194
566330
566562
566582,3.1125205048313163
566678
566896
566901
566904
566908
566914
567122
567181
567203
567519
567521
567523,3.133780193325859
567629
567655
567895
568038
568112
568641
569160
569262
569541
569595
570003
570476
570477
570499
570538
571247
571248
571249,3.1287723748988325
571484
572186
573433
573437
573493,3.1331538851037863
573737,3.094190215963404
573740
573773,3.13211405157086
574095,3.125239049342776
574607
574611
574730
574870
575016
575370
575513
575547
576565
577743
578513
579518
579937
580427
580434
580444
580531,3.12659302856917
580583
580795
580919
581121
581190
581302,3.1282442663470613,3.087675652043231,3.1218837361163496,3.0930402054567003
582046
582840
582888
582890
582945
582951
583268
583814
583997
584094
584178,3.1326183557688387
584189,3.085979256238714
584249
584702
584805
584972
585268
585348
585491
585578
585605
585709
585726
585892
585961,3.117738825094786
586477,2.960886373857427
586886
586937
586941
586995,3.113033754466323
587278
587294
587456
587686
587695,3.1339881274990917
587727
587917
588169
588588
588872
589736
589864
590315
590324
590474
590604
590625
590961
590975
591176
591179
591334
591725
591845
592813
593164
593204
593311
593868
593869
593870
593871
593872
593873
593874
593875
593876
594015
