72,0.0,0.48928133308629085,0.17023958036224504
23350,0.0,0.4952662351750111,0.9903686557358773
23350,0.0,0.48925878572142145,0.17023958036224504
23384,0.0,0.48925878572142145,0.9656844885595526
23384,0.0,0.48925878572142145,1.0
23384,0.0,0.48925878572142145,0.9999029039394578
23384,0.0,0.48925878572142145,0.7384941243585896
23384,0.0,0.48925878572142145,0.17023958036224504
23384,0.0,0.48925878572142145,0.4716570204498885
23544,0.0,0.5039250208638354,0.17023958036224504
23565,0.567049743583846,0.49601300952875893,1.0
23565,0.0,0.48925878572142145,0.17023958036224504
23565,0.0,0.48925878572142145,0.4716570204498885
23565,0.0,0.48925878572142145,0.4716570204498885
23565,0.0,0.48925878572142145,0.4716570204498885
23565,0.0,0.48925878572142145,0.17023958036224504
23675,0.0,0.48925878572142145,0.17023958036224504
23675,0.0,0.48925878572142145,0.4716570204498885
23675,0.0,0.48925878572142145,0.17023958036224504
23675,0.0,0.48925878572142145,0.17023958036224504
23675,0.0,0.48925878572142145,0.17023958036224504
23675,0.0,0.48925878572142145,0.17023958036224504
23691,0.0,0.48925878572142145,0.17023958036224504
23691,0.0,0.48925878572142145,0.17023958036224504
23691,0.0,0.48925878572142145,0.17023958036224504
23691,0.9976271314975331,0.5012997533251551,0.17023958036224504
23691,0.0,0.48925878572142145,0.17023958036224504
23691,0.0,0.48925878572142145,0.4716570204498885
23767,0.0,0.48925878572142145,0.17023958036224504
23782,0.0,0.48925878572142145,0.8959768057448634
23782,0.0,0.48925878572142145,0.8959768057448634
23782,0.0,0.48925878572142145,0.17023958036224504
23782,0.0,0.48925878572142145,0.17023958036224504
23782,0.0,0.48925878572142145,0.17023958036224504
23782,0.0,0.48925878572142145,0.17023958036224504
23782,0.0,0.48925878572142145,0.8959768057448634
23782,0.0,0.48925878572142145,0.17023958036224504
23784,0.0,0.4892833655058885,0.17023958036224504
23793,0.0,0.49579215273295757,0.9999029039394578
23796,0.0,0.49529299894181805,0.17023958036224504
23852,0.0,0.48927890709043553,0.17023958036224504
23868,0.0,0.48925878572142145,0.17023958036224504
23868,0.0,0.48925878572142145,0.4716570204498885
23868,0.0,0.48925878572142145,0.17023958036224504
23868,0.0,0.48925878572142145,0.17023958036224504
